CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,AMBITO,LATITUD,LONGITUD,ALTITUD,CVE_CARTA,Z1,Z2,Z3"09","Ciudad de México","002","Azcapotzalco","0001","Azcapotzalco","U","192902.770","0991103.698","2244","E14A39","414711","196053","218658"
"09","Ciudad de México","009","Milpa Alta","0232","Meliaxco","R","191120.055","0990159.135","2504","E14A49","33","18","15"
"09","Ciudad de México","009","Milpa Alta","0233","Las Cruces Parte Alta (Tehuepanco)","R","191028.259","0990223.051","2700","E14A49","188","96","92"
"09","Ciudad de México","009","Milpa Alta","0234","Cuapalipa","R","191014.264","0990203.333","2717","E14A49","32","13","19"
"09","Ciudad de México","009","Milpa Alta","0235","Tehuistitla","R","191012.776","0990217.121","2726","E14A49","50","21","29"
"09","Ciudad de México","009","Milpa Alta","0236","Cuaxaltepec","R","191003.357","0990212.874","2767","E14A49","45","20","25"
"09","Ciudad de México","009","Milpa Alta","0237","Tenopantitla","R","191010.384","0990151.289","2741","E14A49","27","14","13"
"09","Ciudad de México","009","Milpa Alta","0238","Ocoteloloco (Tlaxcantitla)","R","191021.043","0990108.757","2701","E14A49","2","*","*"
"09","Ciudad de México","009","Milpa Alta","0239","Tecpallo","R","191149.842","0985926.231","2383","E14B41","117","58","59"
"09","Ciudad de México","009","Milpa Alta","0241","Nuch Huaca (Techinantitle)","R","191028.111","0985916.806","2601","E14B41","72","32","40"
"09","Ciudad de México","009","Milpa Alta","0242","Cuacuahotlipa","R","191005.892","0985913.770","2657","E14B41","174","84","90"
"09","Ciudad de México","009","Milpa Alta","0243","Nacatulatlaxco","R","191002.183","0985929.911","2663","E14B41","30","13","17"
"09","Ciudad de México","009","Milpa Alta","0244","Tlacoxpa (Teshutla)","R","190955.431","0985922.280","2665","E14B41","14","8","6"
"09","Ciudad de México","009","Milpa Alta","0245","Citlalcuac (Rancho el Paraíso Perdido)","R","191201.052","0990544.390","2654","E14A49","87","38","49"
"09","Ciudad de México","009","Milpa Alta","0246","Atoctenco (Prolongación Niños Héroes)","R","191200.129","0990512.133","2630","E14A49","264","131","133"
"09","Ciudad de México","009","Milpa Alta","0248","Paraje Huicalco","R","191236.541","0990336.510","2580","E14A49","67","39","28"
